"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2952","UI Setup: authenticate via UI","ui-setup","2026-08-14","passed","2026-08-14","","setup/ui-auth.setup.ts","",""
"","277","SQ-XXX: should be able to re-authenticate","smoke","2026-08-14","passed","2026-08-14","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","1105","SQ-XXX: should load dashboard with authenticated session","smoke","2026-08-14","passed","2026-08-14","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","3","Global Setup: prepare environment","global-setup","2026-08-14","passed","2026-08-14","","setup/global.setup.ts","",""
"","119","SQ-XXX: should get current user with valid token","smoke","2026-08-14","passed","2026-08-14","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","3","Global Teardown: generate reports and sync TMS","global-teardown","2026-08-14","passed","2026-08-14","","teardown/global.teardown.ts","",""
"","2873","SQ-90: TC1: Should create client with valid data","smoke","2026-08-14","failed","2026-08-14","Create Client","e2e/clients/createClient.test.ts","",""
"","732","API Setup: authenticate via API","api-setup","2026-08-14","passed","2026-08-14","","setup/api-auth.setup.ts","",""
"","95","SQ-XXX: should fail without token","smoke","2026-08-14","passed","2026-08-14","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","342","SQ-XXX: should access user info via API with session token","smoke","2026-08-14","passed","2026-08-14","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
