"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","325","SQ-XXX: should get current user with valid token","integration","2026-07-31","passed","2026-07-31","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","638","API Setup: authenticate via API","api-setup","2026-07-31","passed","2026-07-31","","setup/api-auth.setup.ts","",""
"","335","SQ-XXX: should access user info via API with session token","e2e","2026-07-31","passed","2026-07-31","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","4","Global Setup: prepare environment","global-setup","2026-07-31","passed","2026-07-31","","setup/global.setup.ts","",""
"","4","Global Teardown: generate reports and sync TMS","global-teardown","2026-07-31","passed","2026-07-31","","teardown/global.teardown.ts","",""
"","1449","SQ-XXX: should load dashboard with authenticated session","e2e","2026-07-31","passed","2026-07-31","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","240","SQ-XXX: should fail without token","integration","2026-07-31","passed","2026-07-31","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","480","SQ-XXX: should be able to re-authenticate","integration","2026-07-31","passed","2026-07-31","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","3423","UI Setup: authenticate via UI","ui-setup","2026-07-31","passed","2026-07-31","","setup/ui-auth.setup.ts","",""
"","2932","SQ-90: TC1: Should create client with valid data","e2e","2026-07-31","failed","2026-07-31","Create Client","e2e/clients/createClient.test.ts","",""
